2.3	0.30712	2.3	0.09009	2.3	0.21975	2.3	0.094308	2.3	0.15951	2.3	0.2858	2.3	0.089495	2.3	0.090432	2.3	0.059813	2.3	0.051149	2.3	0.15154	2.3	0.21249	2.3	0.21732	2.3	0.20892
2.32	0.24835	2.32	0.10579	2.32	0.16346	2.32	0.097946	2.32	0.33546	2.32	0.080888	2.32	0.13921	2.32	0.17359	2.32	0.16217	2.32	0.10527	2.32	0.11761	2.32	0.18481	2.32	0.14335	2.32	0.10381
2.34	0.29875	2.34	0.09749	2.34	0.063861	2.34	0.14751	2.34	0.28461	2.34	0.19703	2.34	0.2124	2.34	0.27479	2.34	0.077975	2.34	0.090523	2.34	0.13849	2.34	0.097295	2.34	0.11335	2.34	0.29021
2.36	0.038766	2.36	0.085984	2.36	0.056547	2.36	0.087367	2.36	0.092354	2.36	0.14801	2.36	0.27743	2.36	0.29724	2.36	0.024111	2.36	0.10053	2.36	0.07871	2.36	0.14145	2.36	0.16934	2.36	0.12333
2.38	0.14221	2.38	0.080613	2.38	0.19382	2.38	0.12109	2.38	0.17353	2.38	0.045519	2.38	0.1818	2.38	0.30217	2.38	0.084476	2.38	0.12587	2.38	0.058715	2.38	0.17102	2.38	0.068761	2.38	0.1821
2.4	0.2679	2.4	0.087584	2.4	0.093288	2.4	0.25378	2.4	0.39118	2.4	0.20351	2.4	0.054974	2.4	0.089988	2.4	0.11221	2.4	0.11083	2.4	0.22548	2.4	0.10736	2.4	0.15729	2.4	0.20609
2.42	0.18899	2.42	0.12627	2.42	0.19464	2.42	0.12076	2.42	0.20368	2.42	0.11343	2.42	0.46595	2.42	0.19027	2.42	0.10383	2.42	0.14442	2.42	0.047326	2.42	0.1114	2.42	0.17287	2.42	0.3388
2.44	0.5052	2.44	0.093077	2.44	0.089112	2.44	0.12529	2.44	0.15406	2.44	0.16116	2.44	0.17402	2.44	0.16797	2.44	0.010458	2.44	0.016512	2.44	0.1113	2.44	0.17611	2.44	0.15944	2.44	0.16788
2.46	0.3298	2.46	0.036117	2.46	0.10384	2.46	0.12094	2.46	0.27802	2.46	0.16201	2.46	0.18787	2.46	0.10993	2.46	0.086225	2.46	0.05238	2.46	0.064761	2.46	0.11921	2.46	0.18638	2.46	0.13032
2.48	0.16908	2.48	0.049304	2.48	0.085919	2.48	0.36617	2.48	0.21707	2.48	0.13302	2.48	0.088128	2.48	0.30591	2.48	0.10707	2.48	0.075041	2.48	0.070214	2.48	0.12919	2.48	0.087415	2.48	0.25618
2.5	0.14109	2.5	0.18191	2.5	0.12407	2.5	0.11472	2.5	0.098546	2.5	0.06716	2.5	0.20342	2.5	0.30097	2.5	0.12219	2.5	0.023747	2.5	0.11501	2.5	0.18898	2.5	0.16266	2.5	0.14974
2.52	0.26271	2.52	0.051623	2.52	0.044146	2.52	0.058757	2.52	0.23464	2.52	0.12502	2.52	0.097377	2.52	0.23191	2.52	0.079024	2.52	0.040914	2.52	0.093945	2.52	0.10633	2.52	0.12699	2.52	0.20754
2.54	0.08882	2.54	0.073444	2.54	0.12047	2.54	0.13657	2.54	0.26009	2.54	0.059972	2.54	0.15175	2.54	0.28822	2.54	0.069473	2.54	0.11797	2.54	0.075335	2.54	0.12302	2.54	0.2825	2.54	0.047385
2.56	0.14172	2.56	0.10197	2.56	0.014079	2.56	0.11403	2.56	0.28325	2.56	0.2492	2.56	0.28149	2.56	0.16693	2.56	0.032911	2.56	0.21075	2.56	0.069482	2.56	0.021302	2.56	0.058771	2.56	0.28806
2.58	0.14897	2.58	0.13474	2.58	0.097911	2.58	0.16086	2.58	0.18525	2.58	0.11264	2.58	0.10354	2.58	0.10131	2.58	0.051591	2.58	0.12066	2.58	0.086219	2.58	0.080818	2.58	0.14496	2.58	0.22212
2.6	0.18208	2.6	0.087027	2.6	0.1135	2.6	0.14947	2.6	0.1241	2.6	0.22526	2.6	0.15785	2.6	0.22999	2.6	0.048246	2.6	0.16692	2.6	0.072212	2.6	0.066597	2.6	0.14055	2.6	0.26674
2.62	0.159	2.62	0.062382	2.62	0.16822	2.62	0.06381	2.62	0.24344	2.62	0.10543	2.62	0.22035	2.62	0.12403	2.62	0.069121	2.62	0.11402	2.62	0.15585	2.62	0.1706	2.62	0.10828	2.62	0.12502
2.64	0.15712	2.64	0.0568	2.64	0.13949	2.64	0.10463	2.64	0.034127	2.64	0.18923	2.64	0.24382	2.64	0.15128	2.64	0.034222	2.64	0.11956	2.64	0.054621	2.64	0.10656	2.64	0.20628	2.64	0.063176
2.66	0.22796	2.66	0.081126	2.66	0.11191	2.66	0.15888	2.66	0.1626	2.66	0.053285	2.66	0.1291	2.66	0.26116	2.66	0.039883	2.66	0.072763	2.66	0.083034	2.66	0.16928	2.66	0.10487	2.66	0.10031
2.68	0.1048	2.68	0.022346	2.68	0.16478	2.68	0.13034	2.68	0.082356	2.68	0.075584	2.68	0.11862	2.68	0.21606	2.68	0.096508	2.68	0.13179	2.68	0.096152	2.68	0.21829	2.68	0.062191	2.68	0.081276
2.7	0.24997	2.7	0.032836	2.7	0.13319	2.7	0.13597	2.7	0.26928	2.7	0.078166	2.7	0.21075	2.7	0.091384	2.7	0.046196	2.7	0.19122	2.7	0.097442	2.7	0.13312	2.7	0.13675	2.7	0.078855
2.72	0.093261	2.72	0.050918	2.72	0.14897	2.72	0.051453	2.72	0.23112	2.72	0.070036	2.72	0.36236	2.72	0.25152	2.72	0.087947	2.72	0.089713	2.72	0.079105	2.72	0.070533	2.72	0.095968	2.72	0.1856
2.74	0.15839	2.74	0.060837	2.74	0.15347	2.74	0.06572	2.74	0.14341	2.74	0.055116	2.74	0.17533	2.74	0.18658	2.74	0.064664	2.74	0.14357	2.74	0.02673	2.74	0.13207	2.74	0.045908	2.74	0.094133
2.76	0.23848	2.76	0.060571	2.76	0.2423	2.76	0.086781	2.76	0.14414	2.76	0.076452	2.76	0.17526	2.76	0.067847	2.76	0.036658	2.76	0.12479	2.76	0.08268	2.76	0.15604	2.76	0.12727	2.76	0.10218
2.78	0.10994	2.78	0.12645	2.78	0.097766	2.78	0.13444	2.78	0.08465	2.78	0.10535	2.78	0.11603	2.78	0.30593	2.78	0.10989	2.78	0.089232	2.78	0.091498	2.78	0.080674	2.78	0.1559	2.78	0.15172
2.8	0.15507	2.8	0.052874	2.8	0.15842	2.8	0.12777	2.8	0.22031	2.8	0.082214	2.8	0.17253	2.8	0.20492	2.8	0.061438	2.8	0.03099	2.8	0.023286	2.8	0.081084	2.8	0.16149	2.8	0.12865
2.82	0.17985	2.82	0.056004	2.82	0.10105	2.82	0.15502	2.82	0.12553	2.82	0.098731	2.82	0.077023	2.82	0.27722	2.82	0.039663	2.82	0.067353	2.82	0.058645	2.82	0.15738	2.82	0.040299	2.82	0.088731
2.84	0.099157	2.84	0.070707	2.84	0.095928	2.84	0.069521	2.84	0.13367	2.84	0.1154	2.84	0.40302	2.84	0.12192	2.84	0.0084739	2.84	0.075799	2.84	0.081557	2.84	0.020581	2.84	0.14835	2.84	0.13084
2.86	0.10415	2.86	0.044214	2.86	0.0443	2.86	0.048773	2.86	0.13915	2.86	0.23128	2.86	0.087714	2.86	0.26142	2.86	0.05422	2.86	0.046641	2.86	0.12418	2.86	0.15163	2.86	0.098736	2.86	0.23619
2.88	0.083796	2.88	0.11659	2.88	0.15343	2.88	0.18139	2.88	0.1119	2.88	0.15625	2.88	0.15164	2.88	0.31217	2.88	0.079437	2.88	0.13078	2.88	0.081132	2.88	0.13063	2.88	0.087402	2.88	0.10725
2.9	0.15192	2.9	0.065099	2.9	0.12349	2.9	0.12245	2.9	0.26344	2.9	0.077171	2.9	0.148	2.9	0.25435	2.9	0.080644	2.9	0.11349	2.9	0.043425	2.9	0.18017	2.9	0.091844	2.9	0.17443
2.92	0.062331	2.92	0.038583	2.92	0.030394	2.92	0.16653	2.92	0.11605	2.92	0.087515	2.92	0.16707	2.92	0.10103	2.92	0.11123	2.92	0.16574	2.92	0.1077	2.92	0.038392	2.92	0.14177	2.92	0.052907
2.94	0.21307	2.94	0.043447	2.94	0.11228	2.94	0.073633	2.94	0.16793	2.94	0.076776	2.94	0.19244	2.94	0.061	2.94	0.087289	2.94	0.074379	2.94	0.039198	2.94	0.033047	2.94	0.11564	2.94	0.12316
2.96	0.14503	2.96	0.086504	2.96	0.048454	2.96	0.14873	2.96	0.067124	2.96	0.16603	2.96	0.083401	2.96	0.080741	2.96	0.086046	2.96	0.015435	2.96	0.12896	2.96	0.047465	2.96	0.078657	2.96	0.1189
2.98	0.091775	2.98	0.12913	2.98	0.091029	2.98	0.20355	2.98	0.18122	2.98	0.12919	2.98	0.19574	2.98	0.08716	2.98	0.022663	2.98	0.034434	2.98	0.072937	2.98	0.046337	2.98	0.13614	2.98	0.051864
3	0.15221	3	0.038566	3	0.19297	3	0.10631	3	0.2285	3	0.20817	3	0.11461	3	0.12461	3	0.18967	3	0.12668	3	0.13133	3	0.10589	3	0.17892	3	0.10111
3.02	0.087312	3.02	0.073776	3.02	0.16573	3.02	0.11326	3.02	0.20548	3.02	0.099027	3.02	0.15231	3.02	0.21639	3.02	0.047568	3.02	0.032774	3.02	0.10266	3.02	0.20173	3.02	0.16371	3.02	0.14971
3.04	0.030925	3.04	0.13031	3.04	0.1135	3.04	0.077428	3.04	0.23262	3.04	0.10774	3.04	0.18971	3.04	0.11389	3.04	0.036901	3.04	0.11631	3.04	0.016668	3.04	0.067264	3.04	0.11996	3.04	0.072448
3.06	0.18204	3.06	0.085399	3.06	0.06739	3.06	0.16862	3.06	0.12745	3.06	0.31592	3.06	0.076437	3.06	0.16786	3.06	0.05973	3.06	0.097102	3.06	0.093399	3.06	0.10786	3.06	0.077732	3.06	0.14641
3.08	0.10397	3.08	0.1006	3.08	0.054552	3.08	0.070702	3.08	0.042643	3.08	0.071269	3.08	0.083665	3.08	0.071873	3.08	0.043667	3.08	0.035556	3.08	0.068686	3.08	0.155	3.08	0.010388	3.08	0.047169
3.1	0.096649	3.1	0.047181	3.1	0.051547	3.1	0.089359	3.1	0.15963	3.1	0.085799	3.1	0.043462	3.1	0.11427	3.1	0.056901	3.1	0.062395	3.1	0.018987	3.1	0.055191	3.1	0.12023	3.1	0.099471
3.12	0.22729	3.12	0.080725	3.12	0.090319	3.12	0.058882	3.12	0.091831	3.12	0.043532	3.12	0.10554	3.12	0.089783	3.12	0.11122	3.12	0.10802	3.12	0.097218	3.12	0.059797	3.12	0.12855	3.12	0.17471
3.14	0.062822	3.14	0.09086	3.14	0.061987	3.14	0.10766	3.14	0.04885	3.14	0.11079	3.14	0.11908	3.14	0.14562	3.14	0.066695	3.14	0.021244	3.14	0.021025	3.14	0.10307	3.14	0.085958	3.14	0.10205
3.16	0.065225	3.16	0.10868	3.16	0.10176	3.16	0.097545	3.16	0.1158	3.16	0.082589	3.16	0.11765	3.16	0.11765	3.16	0.10858	3.16	0.054878	3.16	0.089627	3.16	0.2416	3.16	0.16912	3.16	0.2265
3.18	0.084464	3.18	0.059114	3.18	0.073007	3.18	0.068373	3.18	0.077945	3.18	0.14541	3.18	0.098494	3.18	0.17897	3.18	0.042298	3.18	0.047138	3.18	0.059754	3.18	0.051193	3.18	0.17833	3.18	0.060493
3.2	0.045752	3.2	0.036457	3.2	0.032643	3.2	0.15203	3.2	0.10819	3.2	0.13515	3.2	0.098853	3.2	0.092375	3.2	0.061517	3.2	0.12836	3.2	0.040619	3.2	0.15159	3.2	0.049644	3.2	0.067345
3.22	0.081001	3.22	0.059187	3.22	0.11692	3.22	0.082118	3.22	0.12098	3.22	0.076524	3.22	0.096997	3.22	0.089303	3.22	0.056762	3.22	0.090272	3.22	0.095282	3.22	0.058709	3.22	0.086259	3.22	0.05885
3.24	0.16328	3.24	0.090044	3.24	0.1482	3.24	0.0808	3.24	0.1381	3.24	0.095183	3.24	0.098241	3.24	0.098895	3.24	0.041592	3.24	0.16939	3.24	0.046172	3.24	0.10148	3.24	0.099412	3.24	0.13558
3.26	0.14552	3.26	0.04598	3.26	0.15035	3.26	0.071146	3.26	0.18147	3.26	0.1375	3.26	0.095429	3.26	0.032905	3.26	0.032017	3.26	0.11051	3.26	0.076567	3.26	0.096093	3.26	0.044865	3.26	0.093375
3.28	0.074469	3.28	0.084126	3.28	0.028904	3.28	0.037107	3.28	0.024172	3.28	0.11757	3.28	0.05049	3.28	0.11335	3.28	0.095903	3.28	0.07949	3.28	0.029865	3.28	0.070286	3.28	0.029585	3.28	0.025749
3.3	0.12064	3.3	0.074491	3.3	0.080262	3.3	0.13937	3.3	0.15406	3.3	0.068928	3.3	0.093416	3.3	0.069201	3.3	0.07276	3.3	0.038324	3.3	0.14172	3.3	0.061662	3.3	0.027203	3.3	0.076751
3.32	0.060704	3.32	0.08307	3.32	0.010941	3.32	0.046381	3.32	0.23067	3.32	0.038704	3.32	0.21441	3.32	0.15476	3.32	0.037586	3.32	0.034709	3.32	0.040038	3.32	0.056424	3.32	0.11789	3.32	0.024544
3.34	0.053936	3.34	0.048208	3.34	0.11204	3.34	0.038998	3.34	0.16126	3.34	0.10921	3.34	0.090626	3.34	0.091903	3.34	0.067555	3.34	0.20813	3.34	0.053769	3.34	0.082791	3.34	0.18147	3.34	0.0993
3.36	0.14213	3.36	0.037515	3.36	0.058827	3.36	0.1277	3.36	0.22889	3.36	0.041486	3.36	0.11722	3.36	0.023209	3.36	0.019907	3.36	0.058697	3.36	0.083565	3.36	0.078791	3.36	0.098977	3.36	0.074662
3.38	0.11436	3.38	0.066942	3.38	0.15681	3.38	0.14722	3.38	0.17855	3.38	0.10204	3.38	0.18326	3.38	0.092506	3.38	0.11167	3.38	0.078498	3.38	0.14729	3.38	0.067819	3.38	0.046641	3.38	0.063175
3.4	0.13331	3.4	0.098329	3.4	0.07745	3.4	0.09522	3.4	0.28823	3.4	0.073932	3.4	0.090558	3.4	0.25587	3.4	0.026057	3.4	0.050364	3.4	0.053155	3.4	0.10673	3.4	0.10697	3.4	0.054654
3.42	0.072256	3.42	0.046567	3.42	0.12359	3.42	0.076898	3.42	0.11855	3.42	0.1407	3.42	0.19861	3.42	0.10497	3.42	0.048477	3.42	0.055105	3.42	0.068705	3.42	0.022096	3.42	0.10161	3.42	0.080972
3.44	0.07105	3.44	0.031616	3.44	0.11238	3.44	0.054543	3.44	0.11794	3.44	0.10443	3.44	0.063144	3.44	0.04058	3.44	0.1141	3.44	0.068186	3.44	0.084216	3.44	0.043321	3.44	0.037611	3.44	0.071503
3.46	0.18772	3.46	0.090598	3.46	0.092621	3.46	0.086432	3.46	0.12625	3.46	0.1023	3.46	0.11568	3.46	0.14278	3.46	0.044491	3.46	0.069469	3.46	0.050164	3.46	0.053638	3.46	0.046738	3.46	0.03594
3.48	0.063317	3.48	0.047937	3.48	0.018807	3.48	0.10838	3.48	0.19166	3.48	0.044274	3.48	0.08652	3.48	0.1257	3.48	0.065777	3.48	0.014258	3.48	0.055525	3.48	0.072842	3.48	0.097985	3.48	0.045739
3.5	0.029059	3.5	0.043951	3.5	0.017679	3.5	0.046298	3.5	0.055839	3.5	0.15436	3.5	0.056177	3.5	0.10783	3.5	0.015005	3.5	0.016163	3.5	0.028963	3.5	0.13759	3.5	0.13175	3.5	0.11258
3.52	0.027863	3.52	0.064234	3.52	0.029435	3.52	0.040089	3.52	0.24577	3.52	0.033684	3.52	0.12102	3.52	0.091532	3.52	0.02325	3.52	0.070307	3.52	0.054939	3.52	0.031935	3.52	0.048406	3.52	0.042016
3.54	0.15489	3.54	0.089149	3.54	0.1488	3.54	0.076989	3.54	0.10897	3.54	0.2066	3.54	0.1147	3.54	0.13388	3.54	0.063409	3.54	0.077159	3.54	0.059025	3.54	0.13609	3.54	0.079478	3.54	0.056204
3.56	0.067607	3.56	0.062307	3.56	0.066914	3.56	0.16836	3.56	0.13784	3.56	0.11697	3.56	0.081644	3.56	0.072469	3.56	0.045759	3.56	0.037419	3.56	0.055918	3.56	0.075888	3.56	0.23047	3.56	0.11591
3.58	0.1183	3.58	0.066889	3.58	0.14101	3.58	0.15508	3.58	0.26777	3.58	0.049067	3.58	0.11009	3.58	0.0831	3.58	0.048036	3.58	0.014414	3.58	0.070731	3.58	0.093947	3.58	0.15398	3.58	0.084665
3.6	0.093847	3.6	0.025356	3.6	0.062971	3.6	0.1238	3.6	0.23092	3.6	0.062808	3.6	0.097273	3.6	0.18344	3.6	0.039505	3.6	0.10302	3.6	0.068539	3.6	0.15968	3.6	0.09065	3.6	0.064037
3.62	0.16115	3.62	0.081795	3.62	0.089605	3.62	0.047569	3.62	0.099433	3.62	0.10316	3.62	0.03369	3.62	0.059573	3.62	0.03941	3.62	0.027262	3.62	0.031829	3.62	0.078578	3.62	0.08261	3.62	0.098706
3.64	0.053367	3.64	0.053573	3.64	0.1111	3.64	0.051297	3.64	0.10917	3.64	0.078915	3.64	0.30476	3.64	0.15382	3.64	0.031037	3.64	0.15378	3.64	0.07542	3.64	0.039603	3.64	0.16094	3.64	0.028384
3.66	0.086443	3.66	0.092456	3.66	0.042203	3.66	0.1044	3.66	0.093821	3.66	0.11836	3.66	0.061766	3.66	0.17111	3.66	0.039841	3.66	0.026902	3.66	0.064351	3.66	0.033459	3.66	0.080031	3.66	0.030158
3.68	0.060702	3.68	0.095246	3.68	0.018251	3.68	0.11959	3.68	0.092937	3.68	0.032616	3.68	0.056362	3.68	0.1996	3.68	0.057324	3.68	0.12878	3.68	0.080847	3.68	0.062397	3.68	0.042685	3.68	0.13866
3.7	0.068694	3.7	0.042576	3.7	0.1024	3.7	0.097293	3.7	0.064415	3.7	0.098999	3.7	0.064616	3.7	0.12269	3.7	0.075647	3.7	0.047397	3.7	0.03551	3.7	0.14598	3.7	0.04093	3.7	0.044552
3.72	0.088444	3.72	0.020752	3.72	0.023793	3.72	0.084713	3.72	0.095297	3.72	0.10614	3.72	0.071995	3.72	0.12139	3.72	0.04328	3.72	0.036523	3.72	0.013872	3.72	0.039039	3.72	0.054239	3.72	0.10647
3.74	0.16509	3.74	0.036421	3.74	0.084767	3.74	0.073912	3.74	0.14465	3.74	0.064037	3.74	0.045261	3.74	0.11667	3.74	0.020334	3.74	0.050847	3.74	0.058599	3.74	0.061146	3.74	0.065823	3.74	0.072913
3.76	0.0546	3.76	0.088433	3.76	0.11084	3.76	0.070735	3.76	0.0512	3.76	0.043363	3.76	0.093702	3.76	0.21504	3.76	0.034479	3.76	0.023134	3.76	0.029997	3.76	0.13437	3.76	0.068277	3.76	0.083234
3.78	0.089144	3.78	0.1164	3.78	0.020696	3.78	0.091489	3.78	0.085597	3.78	0.10513	3.78	0.11586	3.78	0.16291	3.78	0.029734	3.78	0.040215	3.78	0.088443	3.78	0.12342	3.78	0.095332	3.78	0.11154
3.8	0.067495	3.8	0.017916	3.8	0.048286	3.8	0.11149	3.8	0.040393	3.8	0.064912	3.8	0.056498	3.8	0.09237	3.8	0.017653	3.8	0.049288	3.8	0.030079	3.8	0.091631	3.8	0.052315	3.8	0.029905
3.82	0.14692	3.82	0.064618	3.82	0.034686	3.82	0.11053	3.82	0.076033	3.82	0.042871	3.82	0.10696	3.82	0.13977	3.82	0.041893	3.82	0.098946	3.82	0.018455	3.82	0.078116	3.82	0.031812	3.82	0.055669
3.84	0.1716	3.84	0.087565	3.84	0.036887	3.84	0.052408	3.84	0.15479	3.84	0.07898	3.84	0.12169	3.84	0.16594	3.84	0.031264	3.84	0.018294	3.84	0.073344	3.84	0.032325	3.84	0.045051	3.84	0.082027
3.86	0.06154	3.86	0.064152	3.86	0.080699	3.86	0.11351	3.86	0.053836	3.86	0.02323	3.86	0.10263	3.86	0.11037	3.86	0.059423	3.86	0.037672	3.86	0.032568	3.86	0.062898	3.86	0.014646	3.86	0.063593
3.88	0.019893	3.88	0.06252	3.88	0.01861	3.88	0.11208	3.88	0.042589	3.88	0.13117	3.88	0.045464	3.88	0.15599	3.88	0.05099	3.88	0.066187	3.88	0.032258	3.88	0.10024	3.88	0.06349	3.88	0.02189
3.9	0.077339	3.9	0.0095706	3.9	0.065433	3.9	0.061008	3.9	0.064985	3.9	0.015378	3.9	0.04713	3.9	0.071653	3.9	0.016553	3.9	0.066707	3.9	0.054323	3.9	0.035176	3.9	0.053372	3.9	0.087745
3.92	0.14147	3.92	0.034646	3.92	0.060815	3.92	0.041964	3.92	0.096395	3.92	0.038239	3.92	0.07194	3.92	0.025493	3.92	0.040278	3.92	0.074506	3.92	0.063451	3.92	0.089203	3.92	0.15683	3.92	0.097088
3.94	0.043324	3.94	0.089207	3.94	0.11425	3.94	0.029393	3.94	0.1478	3.94	0.10279	3.94	0.14149	3.94	0.10261	3.94	0.053492	3.94	0.058072	3.94	0.045843	3.94	0.07523	3.94	0.027762	3.94	0.093341
3.96	0.077406	3.96	0.071863	3.96	0.055835	3.96	0.080796	3.96	0.053583	3.96	0.042663	3.96	0.11251	3.96	0.21059	3.96	0.06032	3.96	0.054119	3.96	0.061115	3.96	0.082881	3.96	0.072473	3.96	0.17119
3.98	0.070741	3.98	0.044251	3.98	0.097237	3.98	0.080759	3.98	0.054117	3.98	0.034862	3.98	0.047246	3.98	0.19459	3.98	0.01806	3.98	0.12934	3.98	0.060385	3.98	0.044639	3.98	0.057747	3.98	0.053635
4	0.15365	4	0.038956	4	0.070819	4	0.045704	4	0.060368	4	0.026144	4	0.087722	4	0.083983	4	0.036864	4	0.093157	4	0.040494	4	0.026191	4	0.058595	4	0.069325
4.02	0.073935	4.02	0.016073	4.02	0.032448	4.02	0.15765	4.02	0.18373	4.02	0.091467	4.02	0.058643	4.02	0.039121	4.02	0.025251	4.02	0.11108	4.02	0.040644	4.02	0.028953	4.02	0.018733	4.02	0.048594
4.04	0.039557	4.04	0.076218	4.04	0.038349	4.04	0.085892	4.04	0.16392	4.04	0.05693	4.04	0.12228	4.04	0.057244	4.04	0.041066	4.04	0.057695	4.04	0.06523	4.04	0.033987	4.04	0.046387	4.04	0.049491
4.06	0.12764	4.06	0.046989	4.06	0.098789	4.06	0.24475	4.06	0.2275	4.06	0.13683	4.06	0.14665	4.06	0.11084	4.06	0.1302	4.06	0.10125	4.06	0.031032	4.06	0.029147	4.06	0.07013	4.06	0.046923
4.08	0.054065	4.08	0.042204	4.08	0.10978	4.08	0.11903	4.08	0.058728	4.08	0.101	4.08	0.035857	4.08	0.1343	4.08	0.052842	4.08	0.053044	4.08	0.030623	4.08	0.082649	4.08	0.049144	4.08	0.039084
4.1	0.11099	4.1	0.019605	4.1	0.05354	4.1	0.032327	4.1	0.036499	4.1	0.076899	4.1	0.027471	4.1	0.1878	4.1	0.080221	4.1	0.073385	4.1	0.056838	4.1	0.011614	4.1	0.069219	4.1	0.021299
4.12	0.14577	4.12	0.0066873	4.12	0.094185	4.12	0.1313	4.12	0.14262	4.12	0.070002	4.12	0.08835	4.12	0.062488	4.12	0.027146	4.12	0.08378	4.12	0.053917	4.12	0.076149	4.12	0.036791	4.12	0.093914
4.14	0.11395	4.14	0.060485	4.14	0.039436	4.14	0.095483	4.14	0.038995	4.14	0.021769	4.14	0.050098	4.14	0.062322	4.14	0.10036	4.14	0.055039	4.14	0.049076	4.14	0.066258	4.14	0.088303	4.14	0.024504
4.16	0.07876	4.16	0.09483	4.16	0.069364	4.16	0.1448	4.16	0.27329	4.16	0.059199	4.16	0.15354	4.16	0.091141	4.16	0.045585	4.16	0.044834	4.16	0.019097	4.16	0.038934	4.16	0.15197	4.16	0.095241
4.18	0.055234	4.18	0.054473	4.18	0.034585	4.18	0.084588	4.18	0.052505	4.18	0.15186	4.18	0.091328	4.18	0.13724	4.18	0.022481	4.18	0.033402	4.18	0.040084	4.18	0.033927	4.18	0.011206	4.18	0.078464
4.2	0.035128	4.2	0.040545	4.2	0.033898	4.2	0.060678	4.2	0.090063	4.2	0.043684	4.2	0.080332	4.2	0.15536	4.2	0.056645	4.2	0.023945	4.2	0.068322	4.2	0.062047	4.2	0.022254	4.2	0.036607
4.22	0.025027	4.22	0.041312	4.22	0.12963	4.22	0.10932	4.22	0.064603	4.22	0.098601	4.22	0.014938	4.22	0.071795	4.22	0.044447	4.22	0.036292	4.22	0.064576	4.22	0.078763	4.22	0.084759	4.22	0.11162
4.24	0.051678	4.24	0.021534	4.24	0.062371	4.24	0.099865	4.24	0.04637	4.24	0.053445	4.24	0.043505	4.24	0.18184	4.24	0.098406	4.24	0.07433	4.24	0.019042	4.24	0.14121	4.24	0.14774	4.24	0.02195
4.26	0.087847	4.26	0.052788	4.26	0.10682	4.26	0.083315	4.26	0.07142	4.26	0.082606	4.26	0.014204	4.26	0.1339	4.26	0.051619	4.26	0.04626	4.26	0.046786	4.26	0.036982	4.26	0.019933	4.26	0.046461
4.28	0.16396	4.28	0.076594	4.28	0.036426	4.28	0.01296	4.28	0.046283	4.28	0.073732	4.28	0.034802	4.28	0.049879	4.28	0.061279	4.28	0.074211	4.28	0.018261	4.28	0.040164	4.28	0.10729	4.28	0.065
4.3	0.10985	4.3	0.033477	4.3	0.053776	4.3	0.1028	4.3	0.092255	4.3	0.1254	4.3	0.070377	4.3	0.048058	4.3	0.019384	4.3	0.062017	4.3	0.070166	4.3	0.02837	4.3	0.13224	4.3	0.050379
4.32	0.039965	4.32	0.038614	4.32	0.083406	4.32	0.21145	4.32	0.06536	4.32	0.060529	4.32	0.05204	4.32	0.064933	4.32	0.035145	4.32	0.064368	4.32	0.091492	4.32	0.080953	4.32	0.02347	4.32	0.015723
4.34	0.10961	4.34	0.05239	4.34	0.021945	4.34	0.017155	4.34	0.054638	4.34	0.051573	4.34	0.070582	4.34	0.11752	4.34	0.027162	4.34	0.044203	4.34	0.04595	4.34	0.070276	4.34	0.034854	4.34	0.05886
4.36	0.1	4.36	0.032202	4.36	0.048669	4.36	0.033049	4.36	0.059576	4.36	0.071192	4.36	0.041688	4.36	0.073676	4.36	0.061109	4.36	0.03606	4.36	0.053246	4.36	0.074482	4.36	0.067504	4.36	0.14352
4.38	0.046	4.38	0.078489	4.38	0.015375	4.38	0.07067	4.38	0.14097	4.38	0.037741	4.38	0.042832	4.38	0.17376	4.38	0.013001	4.38	0.049714	4.38	0.066877	4.38	0.036417	4.38	0.076152	4.38	0.060764
4.4	0.074338	4.4	0.044322	4.4	0.050608	4.4	0.03269	4.4	0.11827	4.4	0.078864	4.4	0.056809	4.4	0.037282	4.4	0.031414	4.4	0.027608	4.4	0.06419	4.4	0.051729	4.4	0.035759	4.4	0.10327
4.42	0.065514	4.42	0.029745	4.42	0.04768	4.42	0.047597	4.42	0.11454	4.42	0.032063	4.42	0.065038	4.42	0.15113	4.42	0.060024	4.42	0.047409	4.42	0.033281	4.42	0.058373	4.42	0.054135	4.42	0.0093426
4.44	0.18479	4.44	0.030172	4.44	0.028618	4.44	0.052782	4.44	0.10356	4.44	0.041214	4.44	0.04198	4.44	0.082588	4.44	0.03677	4.44	0.025732	4.44	0.06795	4.44	0.12391	4.44	0.03178	4.44	0.10472
4.46	0.1221	4.46	0.058005	4.46	0.069639	4.46	0.093317	4.46	0.024235	4.46	0.039194	4.46	0.050202	4.46	0.081209	4.46	0.0082295	4.46	0.057525	4.46	0.052206	4.46	0.090822	4.46	0.044542	4.46	0.033728
4.48	0.077184	4.48	0.050363	4.48	0.079264	4.48	0.054369	4.48	0.079349	4.48	0.036489	4.48	0.051997	4.48	0.1135	4.48	0.045033	4.48	0.028239	4.48	0.051502	4.48	0.05921	4.48	0.01502	4.48	0.033866
4.5	0.069302	4.5	0.080831	4.5	0.077172	4.5	0.047895	4.5	0.049655	4.5	0.054041	4.5	0.1336	4.5	0.14123	4.5	0.032275	4.5	0.060255	4.5	0.023518	4.5	0.034745	4.5	0.041588	4.5	0.042804
